#,"Date Time, GMT-10:00","Temp, °C (LGR S/N: 21152007, SEN S/N: 21152007, LBL: u22_2)"
1,1/24/2024 15:00,26.28
2,1/24/2024 15:30,25.866
3,1/24/2024 16:00,25.89
4,1/24/2024 16:30,25.914
5,1/24/2024 17:00,25.963
6,1/24/2024 17:30,25.793
7,1/24/2024 18:00,25.623
8,1/24/2024 18:30,25.428
9,1/24/2024 19:00,25.016
10,1/24/2024 19:30,24.653
11,1/24/2024 20:00,24.605
12,1/24/2024 20:30,24.847
13,1/24/2024 21:00,24.871
14,1/24/2024 21:30,24.847
15,1/24/2024 22:00,24.895
16,1/24/2024 22:30,24.605
17,1/24/2024 23:00,24.436
18,1/24/2024 23:30,24.315
19,1/25/2024 0:00,24.146
20,1/25/2024 0:30,24.098
21,1/25/2024 1:00,24.002
22,1/25/2024 1:30,23.833
23,1/25/2024 2:00,23.905
24,1/25/2024 2:30,23.809
25,1/25/2024 3:00,23.689
26,1/25/2024 3:30,23.497
27,1/25/2024 4:00,23.352
28,1/25/2024 4:30,23.256
29,1/25/2024 5:00,23.208
30,1/25/2024 5:30,23.256
31,1/25/2024 6:00,23.352
32,1/25/2024 6:30,23.497
33,1/25/2024 7:00,23.448
34,1/25/2024 7:30,23.448
35,1/25/2024 8:00,23.593
36,1/25/2024 8:30,22.369
37,1/25/2024 9:00,23.472
38,1/25/2024 9:30,26.353
39,1/25/2024 10:00,25.963
40,1/25/2024 10:30,24.557
41,1/25/2024 11:00,23.689
42,1/25/2024 11:30,24.412
43,1/25/2024 12:00,24.532
44,1/25/2024 12:30,24.557
45,1/25/2024 13:00,24.605
46,1/25/2024 13:30,24.629
47,1/25/2024 14:00,24.605
48,1/25/2024 14:30,24.581
49,1/25/2024 15:00,24.557
50,1/25/2024 15:30,24.508
51,1/25/2024 16:00,24.532
52,1/25/2024 16:30,24.605
53,1/25/2024 17:00,24.653
54,1/25/2024 17:30,24.677
55,1/25/2024 18:00,24.629
56,1/25/2024 18:30,24.653
57,1/25/2024 19:00,24.605
58,1/25/2024 19:30,24.581
59,1/25/2024 20:00,24.557
60,1/25/2024 20:30,24.581
61,1/25/2024 21:00,24.629
62,1/25/2024 21:30,24.629
63,1/25/2024 22:00,24.557
64,1/25/2024 22:30,24.532
65,1/25/2024 23:00,24.508
66,1/25/2024 23:30,24.46
67,1/26/2024 0:00,24.388
68,1/26/2024 0:30,24.363
69,1/26/2024 1:00,24.339
70,1/26/2024 1:30,24.363
71,1/26/2024 2:00,24.363
72,1/26/2024 2:30,24.388
73,1/26/2024 3:00,24.388
74,1/26/2024 3:30,24.388
