sample_uid	A1	A1gr	A2r	A1gd	A2q	A1bf	A1oa	A1fi	737032_A	B14a	C1	C42.2	C1b	C42a	C15	C1au	C1j	C3	C115k	C1hr	C1kz	C115x	C1fi	C3cg	C3.12	C41p	C42do	21705_C	C42ao	C3eq	C45e	C1ci	C15ci	C115l	C1ef	C45c	21933_C	90687_C	33774_C	C1h	C42aw	C1ro	43268_C	C15ch	C15cf	C15n	C15cj	C15ie	C15ce	C42dh	21719_C	C42bt	C15cl	C15l	C15ip	452754_C	19656_C	52544_C	C115d	C1az	C78b	C15cc	48996_C	C15cm	C15ck	C93a	C3dc	C15il	C15qa	C15ry	C15jl	70133_C	C15in	43280_C	C15i	C15io	14093_C	C23a	281_C	C15qg	C1fh	48819_C	C15hd	C93l	C15qd	70891_C	C15my	70886_C	70898_C	19017_C	43281_C	C15qf	453581_C	C15qc	270451_C	C15kk	C15qe	C93b	C15bp	3448131_C	C15dn	C116bt	354638_C	70940_C	70896_C	70894_C	411_C	46177_C	C15sd	C15sj	57694_C	43315_C	C1lu	C15ui	107772_C	21844_C	452760_C	26204_C	C1w	91839_C	453336_C	C1mb	43279_C	C1kf	C3u	C42av	C116bu	70895_C	22188_C	52535_C	28316_C	C116	C1t	C15aj	22184_C	452856_C	C42at	C15bo	70887_C	63457_C	23865_C	43306_C	C3mk	463723_C	90526_C	70533_C	454642_C	33742_C	18555_C	C15eo	650299_C	C1li	C3cx	C1kg	604_C	483821_C	70888_C	14618_C	61484_C	139_C	C42dz	755970_C	277715_C	14297_C	C15bc	206_C	91076_C	452851_C	93837_C	C116ak	1180449_C	28411_C	650183_C	8440_C	43299_C	650261_C	8728_C	C3.2	6177213_C	38366_C	6177214_C	102_C	54834_C	8196_C	58198_C	70960_C	C15yq	90777_C	92728_C	16044_C	70892_C	96008_C	452755_C	C15qi	C3zg	C3gk	C15gr	70900_C	773_C	650239_C	1098762_C	C42cz	5689_C	1180313_C	D1h	D6	69355_D	D1	D1ke	6177215_D	13914_D	476435_D	1204868_D	6177216_D	G3a	G3ac	G3ai	G3bi	G3fb	73495_G	481260_G	G3bg	G3dq	6177211_G	481262_G	484567_G	483646_G	484565_G	589688_G	481261_G	482926_G	481662_G	70451_G	482720_G	682711_G	G3x	671887_G	518643_G	589692_G	2177526_G	682709_G	589767_G	2177880_G	1236401_G	G3cm	6177212_G	482925_G	6177210_G	589699_G	589653_G	G3ax
256566	0	0	0	0	0	0	0	0	0	0	0.22803497999401484	0.23212484621437993	0.08044511931547388	0.13909978608558793	0	0.03444797889673365	0.05272491493299935	0.0324640058521663	0.013765891180741053	0.014042982388082862	0.021712867007304123	0.010784389789743191	0.010374294802877316	0.016470301364397106	0.010740055196568503	0.00968710860866963	0.010241291023353248	0.00874499850370748	0.00703811666648194	0.010496214934107712	0.004887888897509504	0	0	0	0.0055307404985425	0.00609600656151979	0.0051760637531449855	0.005109561863382951	0	0.006894029238664199	0	0	0.006583687086441373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007215455039180697	0	0.009066424304223978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256572	0.0002427789661552998	0	0	0	0	3.9369562079237804e-05	0	2.624637471949187e-05	0	0	0.27133502185010694	0.21803519638849883	0.09883072400624664	0.05935617642813087	0	0.044061101560346976	0.058496607656067505	0.03754543903623312	0.02392357055681684	0.01777535727877587	0.015314759648823506	0.013438143856379838	0.008720358000551175	0.013169118515505045	0.013779346727733233	0.010544481043555858	0.010564165824595477	0.01357593732365717	0.007952651540006036	0.00904187609086495	0	0.011246571567302266	0	0	0.00557079303421215	0	0.005610162596291387	0.006850303801787378	0.005511738691093292	0.00851038700279524	0	0	0	0	0	0	0	0	0	0	0.0055248618784530384	0	0	0	0	0.00532801406805685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.873912415847561e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256546	0	0	0	0	0	0	0	0	0	0	0.257179933406432	0.2327254071562937	0.09838143427657456	0.09072619179349958	0	0.02778420464947842	0.049522679033085534	0.027824442454908508	0.02623504914041988	0.014676739530626	0.010310937641461035	0.01284591938355682	0	0.018539568851914816	0.015682684666378295	0.01223229285074792	0.015411079479725176	0.00917421963806094	0.008379522980816626	0.01189027150459214	0.007604945226287358	0.00835940407810158	0	0	0	0.008067679988733414	0	0	0	0.005100141838264141	0	0	0	0	0	0	0	0	0	0	0	0.005754006176503133	0	0	0	0	0	0	0.0054723415384924905	0	0	0	0.004898952811113682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004828536651611021	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010391413252321218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256562	0	0	0	0	0	0	0	0	0	0	0.27035812672176307	0.20203856749311294	0.08942148760330579	0.0855206611570248	0	0.037223140495867765	0.05631955922865014	0.03852341597796143	0.030798898071625343	0.015493112947658403	0.011382920110192837	0.010391184573002754	0.012231404958677685	0.016484848484848484	0.013884297520661157	0.008209366391184574	0.012738292011019284	0.008451790633608815	0.007823691460055097	0.007614325068870524	0	0.008506887052341598	0	0	0	0.012517906336088154	0	0	0.005730027548209366	0.006104683195592287	0	0	0	0	0	0	0	0	0	0	0	0.005123966942148761	0	0	0	0	0	0	0	0.00590633608815427	0	0	0	0	0	0	0	0	0	0	0	0.004815426997245179	0	0.004826446280991736	0	0	0	0	0	0	0.006148760330578512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005410468319559229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256564	0	0	0	0	0	0	0	0	0	0	0.2649944004313742	0.2217843958687627	0.1020676925629433	0.06193745074453524	0	0.04417437471483678	0.05830810070927869	0.035007673482931684	0.02190053506989091	0.016539466589240534	0.013791530133974864	0.014652204570907131	0.008886722800613879	0.019266663901447593	0.01305529055539425	0.01272346426645651	0.011582811398233025	0.00973702766601684	0.007652743788626654	0.007860135219212742	0	0.011769463685760505	0	0	0	0.006066199344643079	0	0.006097308059230993	0.00844083122485379	0.006294329918287776	0	0	0	0	0	0	0	0	0	0	0.005464764195943423	0	0	0	0	0.0048425899041851595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00510182919241777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256541	0	0	0	0	0	0	0	0	0	0	0.2611343023605021	0.2727566220193405	0.07239173523935372	0.07393837467715779	0	0.03486695897651511	0.029618896029791578	0.028027208841371856	0.03614331191062526	0.008881914829719503	0.013837167397441287	0.017440987446693496	0	0.022478827557210642	0.02114241095561295	0.00776322902276413	0.010713856688089374	0.009580154964262119	0.010165775722265602	0.010353474683164153	0.0065544477145774525	0	0	0	0	0.007102528680401225	0.005863715538470779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007102528680401225	0	0	0	0	0.007207640098504415	0	0.006344224878371074	0.0063292089614991895	0	0	0	0	0	0	0.0053832061985704845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006877289927322962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256443	0	0	0	0	0	0	0	0	0	0	0.2533168646608194	0.24976407238814255	0.0930803819251693	0.06705895414677474	0.015626734761851894	0.04819862329299434	0.04185633396247363	0.03677695126013101	0.018083157544132342	0.014030753858110359	0.012795603419562563	0.009992228266903519	0.014655268124791829	0.014516487176640391	0.009117908293549462	0.008437881647607417	0.016181858554457643	0.00800766070833796	0	0	0	0	0	0	0	0.01135228155878761	0	0	0.007119462640168757	0	0	0	0	0	0	0	0	0	0	0	0	0.004718552237148884	0	0	0	0.005759409348284668	0.007369268346841346	0	0	0.009117908293549462	0	0	0.004829576995670035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005440213167536361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008021538803153103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00477406461640946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256571	0	0	0	0	0	0	0	0	0	0	0.2539552739855734	0.2418871692461308	0.07794342968306162	0.08652538433728717	0	0.039759326527450206	0.05133678792156593	0.0338285674935872	0.02128703496479419	0.01675934374300618	0.014452459242171227	0.014960318143474444	0.009916160242395028	0.015235767039096527	0.013359271437671079	0.009055382443576015	0.015011964811403584	0.011654931396009434	0.008375367982508996	0.008633601322154698	0	0.01069946803932033	0	0	0	0.012816981424415102	0	0.005190490126878647	0.005775819030075576	0.006163169039544132	0	0	0	0	0	0	0	0	0	0	0	0.005009726789126655	0	0	0	0	0.005173274570902268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0052335290168195985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256615	0	0	0	0	0	0	0	0	0	0	0.27458652392040134	0.25001400257647405	0.07324547716779888	0.06578010353905119	0	0.03428630868079727	0.04775278651271834	0.029429415012362275	0.031357769829648656	0.015226801731518599	0.010890003760691967	0.014898741368411787	0.011498115653280204	0.01808332733222913	0.013874552917736864	0.01058594781439785	0.013202429246981444	0.007817438408667195	0.006921273514326636	0.009241700472887011	0	0.009753794698224473	0	0	0	0.010393912479896301	0	0	0	0.005505012922377718	0	0	0	0	0	0	0	0	0	0	0	0.005977099786360691	0	0	0	0	0.006097121870424158	0	0	0.005304976115605271	0	0	0	0	0	0	0.005416996727397841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007313345655600631	0	0	0	0.0055450202837322065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256497	0	0	0	0	0	0	0	0	0	0	0.25149642973997727	0.23632041880786034	0.08833265969936678	0.05338068017783937	0	0.08113439959966896	0.012038801316473238	0.04952171988375002	0.03372019169698019	0.011288180610889775	0.018515310737725426	0.017062186038454875	0.011586504224647305	0.010393209769617183	0.011422907404199626	0.012298631560713667	0.010903246915718768	0.01105722039378717	0.007236753469214928	0.009575225667378794	0.022585984564158824	0	0	0.012481475065919895	0.008641761456589103	0	0.007323363550628404	0	0	0	0	0.007958504147660566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014435013568912755	0.0008661008141347653	0	0	0.0002213368747233289	0.0004907904613430336	0.00023096021710260407	0	0	0	0	0	0	0.00010585676617202686	0	0	0	0	0	0.00011548010855130203	0	0	0.00013472679330985238	0	0	0	0	0	0	0	0	0	0	3.849336951710068e-05	3.849336951710068e-05	3.849336951710068e-05	0
256585	0	0	0	0	0	0	0	0	0	0	0.274678024950543	0.22435302192256448	0.09297912713472485	0.059943881464734144	0	0.044248859461423554	0.051051717873147884	0.034872219306391054	0.023688885300173605	0.015301384795510518	0.013878234890387177	0.015149985869433566	0.010315313496709597	0.01774395413621866	0.011960515160079132	0.010698857442771206	0.010860349630586621	0.00940691994024789	0.008306754410755379	0.011819209495740644	0	0.010910815939278937	0	0	0.00483467237272397	0.006227542492631919	0.0053595219831240664	0.006035770519601114	0.007761718276878356	0.006631272962170455	0	0	0	0	0	0	0	0	0	0	0.005309055674431749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005632040050062578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.037304695385361e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256579	2.4828527978647466e-05	0	0	0	0	0	0	0	0	0	0.2812575649421185	0.24344992396263307	0.08922752242326433	0.03790695509140002	0	0.04434995810185904	0.04785698767884299	0.03605102262499612	0.02530027001024177	0.014437789019583501	0.011712858073926942	0.017808261692684894	0.01166940814996431	0.01782067595667422	0.016181993110083486	0.013935011328015891	0.013190155488656466	0.01021073213121877	0.009819682815555073	0.007429936997610254	0.008801713168430527	0.011625958226001676	0	0	0	0.005033984047670774	0	0.005822289810992831	0.006585767046336241	0.005840911206976817	0	0	0	0	0	0	0	0	0	0	0.006647838366282859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256489	0	0	0	0	0	0	0	0	0	0	0.2376695437731196	0.2055636513096439	0.09756006426783245	0.09841011844710981	0	0.06017636288906326	0.03517916526547846	0.045127601539438775	0.024063072151851436	0.01000448380226432	0.010901244255128348	0.013731644434480439	0.00805216156634159	0.007986772783320256	0.010555617830587005	0.011480402047603033	0.01103202182117102	0.007388932481410903	0.012956320292941748	0.013638231887307103	0.015319657736427158	0.0059223554907895225	0	0.013012367821245749	0.006753727160632216	0	0.006501513283264208	0	0	0	0	0.0062025931323095316	0.007501027538018907	0	0	0	0	0	0	0	0	0.004595897320928147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005231102641706834	0.00748234502858424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256580	9.800817237375794e-05	0	0	0	0	3.0156360730387056e-05	0	0	0	0	0.2867492950950679	0.20982795796203313	0.10239592286002926	0.03758990365042747	0	0.04149515236501259	0.06636661087739931	0.027954946397068803	0.03059362796097767	0.018553700939370636	0.01519126671793248	0.014897242200811206	0.011127697109512825	0.018606474570648814	0.012318873358363113	0.008240225569578263	0.009416323638063358	0.010863828953121938	0.007629559264787925	0.014294114986203465	0	0.013962395018169208	0	0	0.005397988570739283	0.00617451485954675	0.004621462281931816	0	0	0.0065665475490417815	0	0	0.006340374843563879	0	0	0	0	0	0	0	0.006129280318451169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0065665475490417815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256448	0	0	0	0	0	0	0	0	0	0	0.22960104488245073	0.18734267394918072	0.11608881500831157	0.08455236285917835	0	0.06411778674899074	0.07668012348610781	0.023426739491807173	0.020980764663975304	0.009867014960816907	0.012396105438138209	0.009760151982901923	0.013345998575160294	0.023165518879126098	0.018724768463547852	0.007005461885537877	0.012681073379244834	0.008834006174305391	0.013666587508905249	0.016017573023034908	0.011600569935882214	0	0	0.004986938969365947	0.006150558062218	0.00844217525528378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0049988126335787225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009463310377582522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006103063405366896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256598	0	0	0	0	0	0	0	0	0	0	0.27814274065754857	0.23221126478868906	0.08177818120278774	0.05037000569239527	0	0.04506992415267927	0.05407775504238527	0.03749288450591547	0.023346513023277282	0.013492515269465684	0.011584793612209418	0.01605409313989446	0.011877105801627718	0.015546393021431099	0.015292542962199418	0.01493869136448253	0.015738703672364192	0.011200172310343237	0.0077693502976968875	0.007507807812427884	0	0.00874628840443699	0	0	0	0.005269311835566701	0	0.00653086970568778	0.008269357990122924	0.007477038108278589	0	0	0	0	0	0	0	0	0	0	0	0.0049000753857751655	0	0	0	0	0.004884690533700518	0	0	0	0	0	0.005407775504238527	0	0	0	0	0	0	0	0	0.005023154202372344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256616	0	0	0	0	0	0	0	0	0	0	0.27277373650929493	0.2330979888746256	0.08931797651309846	0.05591808111063567	0	0.0465577901393049	0.05122307802025389	0.02843745542718585	0.024295155232254076	0.01575500404126848	0.013098464317976514	0.014358389197927066	0.011933628108210907	0.017003042837445918	0.014839775590738364	0.0159273522559787	0.013074692150430276	0.010733133647125945	0.009722816526410879	0.009063138877002806	0	0.010554842390529168	0	0	0	0.0061272761850425525	0	0.00599058622165169	0.007428802358199021	0.00606784576617696	0	0	0	0	0	0	0	0	0	0	0.0060916179337231965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004986212142823182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005622117624685018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256474	0	0	0	0	0	0	0	0	0	0	0.27287991377843324	0.1833002439162743	0.07940325599863861	0.10969425378637472	0.02507232401157184	0.050825344602643374	0.057530205910715296	0.02574167564807987	0.021453287197231833	0.011174768846786545	0.014566906801293324	0.006829655680980203	0.008168358953996256	0.008565431958704408	0.01478246071813489	0	0.010550796982245165	0.008361222984854502	0	0.006670826479096942	0.01268364626467752	0.012887855238527427	0	0.007317488229621646	0	0	0.010857110443020023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0049237052583810765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007306143286629985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006852345566963526	0.008213738725962903	0	0	0.00828180838391287	0	0.00510522434624766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
